zip.code,city,county,store.number,store.name,address,store.latitude,store.longitude
50441,Hampton,Franklin,5308,Crossroads of Hampton,4 4th St Se,42.741445,-93.202491
50441,Hampton,Franklin,5505,Liquor Barn II,721 Central Ave W,42.741728,-93.21693
50447,Kanawha,Hancock,5379,Yesway Store,102 N Main St,42.934461,-93.793182
50450,Lake Mills,Winnebago,5165,Kari Out Wine & Spirits LLC,107 N Mill St,43.419668,-93.535032
50450,Lake Mills,Winnebago,4276,Wj's Liquor,107 N Mill St,43.419668,-93.535032
50450,Lake Mills,Winnebago,5069,Casey's General Store,101 N Lake St,43.419608,-93.532484
50450,Lake Mills,Winnebago,5334,Mill St Liquor,107 N Mill St,43.419668,-93.535032
50452,Latimer,Franklin,5055,Latimer Community Grocery,110 S Akir St,42.7631486,-93.3682672
50456,Manly,Worth,5115,Pronto Market,204 E S St,43.2840168,-93.2006732
50456,Manly,Worth,5399,Casey's General Store,505 Hwy 65 S,43.283246,-93.210905
50458,Nora Springs,Floyd,4524,Casey's General Store,14 E Congress,43.142731,-93.0052785
50459,Northwood,Worth,3664,Shade Tree Liquors,90 10th St S,43.443739,-93.218339
50459,Northwood,Worth,4839,DS Services LLC,87 8th St N,43.444481,-93.220898
50459,Northwood,Worth,5388,Kum & Go,811 Hwy 105,,
50459,Northwood,Worth,5383,Casey's General Store,101 8th St N,43.445493,-93.220903
50459,Northwood,Worth,5388,Kum & Go,818 Hwy 105,,
50461,Osage,Mitchell,4559,Osage Payless Foods,633 Chase St,43.285134,-92.811539
50461,Osage,Mitchell,4945,Osage Liquors,508 Main St,43.284116,-92.814028
50461,Osage,Mitchell,3531,Osage Liquors,508 Main St,43.284116,-92.814028
50461,Osage,Mitchell,5393,Casey's General Store,309 Main St,43.28407,-92.817696
50466,Riceville,Mitchell,3393,The Hangout Liquors,111 W Main St,43.36383775,-92.55492575
50468,Rockford,Floyd,5488,Yesway,814 E Main St,42.845959,-93.60618
50469,Rockwell,,5247,Rockwell Area Market,202 4th St N,42.986351,-93.188172
50469,Rockwell,Cerro Gord,5247,Rockwell Area Market,202 4th St N,42.986351,-93.188172
50469,Rockwell,Cerro Gord,5490,Rockwell Area Market,202 4th St N,42.986351,-93.188172
50469,Rockwell,Cerro Gordo,2152,Dugans Supermarket,202 4th N,42.986683,-93.1881233333333
50472,Saint Ansgar,Mitchell,5532,The Food Center,215 W 4th St,43.3785,-92.920853
50472,St Ansgar,Mitchell,3542,Chuck's Sportsmans Beverage,244 W 4th St,43.378499,-92.921298
50472,St Ansgar,Mitchell,4533,Casey's General Store,110 N Hwy 218,43.378704,-92.917588
50475,Sheffield,Franklin,4553,Casey's General Store,702 E Gilman St,42.893235,-93.203207
50483,Wesley,Kossuth,3682,Jumbo's,110 E Main St,43.088209,-93.9899684285714
50501,Fort Dodge,,5237,World Liquor & Tobacco + Vape,606 N 15th St,42.512182,-94.17795
50501,Fort Dodge,Hardin,3592,Wal-Mart 0886,3036 1st Ave S,42.5053336666667,-94.1523576666667
50501,Fort Dodge,Iowa,5237,World Liquor & Tobacco + Vape,606 N 15th St,42.512182,-94.17795
50501,Fort Dodge,Webster,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2nd Ave N,42.5083488,-94.177018
50501,Fort Dodge,Webster,4764,New Star,1923 5th Ave S,42.501165,-94.1714465
50501,Fort Dodge,Webster,4093,Hiway 20 Liquors,1724 5th Ave S,42.501131,-94.173816
50501,Fort Dodge,Webster,3514,Karen's Spirits and Wine,328 2nd Ave S,42.502271,-94.192848
50501,Fort Dodge,Webster,2562,Hy-Vee Food Store,115 S 29th St,42.504742,-94.158247
50501,Fort Dodge,Webster,4805,Liquor Tobacco & Grocery,902 1st Ave N,42.506356,-94.185952
50501,Fort Dodge,Webster,4311,Fareway Stores,1231 1st Ave S,42.5051156,-94.1814502
50501,Fort Dodge,Webster,2851,CVS,2029 5th Ave S,42.501169,-94.170336
50501,Fort Dodge,Webster,3779,"Station Wine and Spirits, T",2324 N 15th St,42.529612,-94.177993
50501,Fort Dodge,Webster,4639,Liquor & Tobacco Outlet,902 1st Ave N,42.50638,-94.185766
50501,Fort Dodge,Webster,4431,Kum & Go,115 N 22nd St,42.507886,-94.168007
50501,Fort Dodge,Webster,2537,Hy-Vee Drugstore,215 S 25th St,42.503345,-94.163096
50501,Fort Dodge,Webster,4430,Kum & Go,1601 Fifth Ave S,42.501112,-94.175805
50501,Fort Dodge,Webster,3901,Target Store T-0878,2910 1 Ave S,42.505335,-94.157366
50501,Fort Dodge,Webster,4702,Walgreens,2503 5th Ave S,42.501197,-94.1624935
50501,Fort Dodge,Webster,4514,Casey's General Store,1230 3rd Ave Nw,42.515441,-94.218425
50501,Fort Dodge,Webster,4323,Liquor And Tobacco Outlet,902 1st Ave N,42.50638,-94.185766
50501,Fort Dodge,Webster,5167,New Star Liquor & Tobacco,1724 5th Ave S,,
50501,Fort Dodge,Webster,5238,New Star,1923 5th Ave S,42.5011685,-94.170965
50501,Fort Dodge,Webster,5288,Yesway Store,1601 5th Ave,,
50501,Fort Dodge,Webster,5267,The Station,2320 15th St,42.721713,-94.3454736666667
50501,Fort Dodge,Webster,5281,Yesway Store,115 22nd St N,42.5078856666667,-94.168007
50501,Fort Dodge,Webster,5450,Casey's General Store,2007 N 15th St,42.526955,-94.177992
50510,Albert City,,5266,Crossroads of Albert City,5101 230th St,42.777448,-94.953239
50510,Albert City,Buena Vist,5266,Crossroads of Albert City,5101 230th St,42.777448,-94.953239
50511,Algona,Kossuth,2585,Hy-Vee Wine and Spirits,1516 Hwy 169 N,43.081288,-94.236003
50511,Algona,Kossuth,3987,Wine and Spirits Shoppe Of,111 S Phillips St,43.068353,-94.2268736666667
50511,Algona,Kossuth,4268,Fareway Stores,1905 Hwy 18 E,43.082782,-94.2139686
50511,Algona,Kossuth,5310,Crossroads of Algona,107 Hwy 18 W,43.082796,-94.238912
50511,Algona,Kossuth,5469,Chrome Truck Stop,211 Hwy 18 E,43.082794,-94.235497
50514,Armstrong,Emmet,3725,Armstrong Liquor Store,101 6th St,43.39966,-94.480204
50514,Armstrong,Emmet,4854,Casey's General Store,307 S 4th Ave,43.39274,-94.483108
50517,Bancroft,Kossuth,3842,Bancroft Liquor Store,107 N Portland St Po Bx 222,43.29355,-94.218
50525,Clarion,Wright,4358,Kum & Go,300 Central Ave W,42.731643,-93.7359413333333
50525,Clarion,Wright,3056,Clarion Super Valu Ii,325 Central Ave W,42.731641,-93.7363575
50525,Clarion,Wright,4591,Casey's General Store,222 Central Ave,42.686137,-93.8268882
50525,Clarion,Wright,5287,Yesway Store,300 Central Ave W,42.731643,-93.735925
50525,Clarion,Wright,5454,That Iowa Girl,523 Central Ave E,42.731742,-93.72661
50529,Dakota City,Humboldt,4775,Casey's General Store,502 Main,42.721412,-94.20093925
50530,Dayton,Webster,4324,Dayton Community Grocery,22 N Main,42.2616855,-94.06843925
50533,Eagle Grove,Wright,4236,Fareway Stores,205 Nw 1st St,42.665175,-93.903094
50533,Eagle Grove,Wright,3536,Geno's Liquor,111 S Commercial Ave,42.663965,-93.904497
50533,Eagle Grove,Wright,4459,Kum & Go,1120 S Commercial,42.65397425,-93.9044
50533,Eagle Grove,Wright,5386,Casey's General Store,200 S Commercial Ave,42.662672,-93.904488
50535,Early,Sac,4781,Casey's General Store,2245 Us Hwy 71,42.467877,-95.148001
50536,Emmetsburg,Palo Alto,4254,Fareway Stores,2008 12th St,43.109244,-94.677307
50536,Emmetsburg,Palo Alto,3891,"Wild Rose Emmetsburg, Llc",777 Main St,43.11198825,-94.66356
50536,Emmetsburg,Palo Alto,3704,Celtics Beverage Company,1122 Broadway,43.1094365,-94.67880675
50536,Emmetsburg,Palo Alto,4783,Casey's General Store,2406 Main St,,
50536,Emmetsburg,Palo Alto,3615,Emmetsburg Food Pride,1307 S Broadway,,
50536,Emmetsburg,Palo Alto,4592,Dyno's,2401 Main,43.11191425,-94.681816
50536,Emmetsburg,Palo Alto,5008,Emmetsburg Food Pride,1307 S Broadway St,43.107687,-94.678814
50540,Fonda,Pocahontas,4610,Casey's General Store,101 Hwy 7,42.5889535,-94.8465355
50541,Gilmore City,Humboldt,4527,Casey's General Store,105 Se First St,42.732227,-94.44175
50542,Goldfield,Wright,4556,Casey's General Store,319 E Hwy 3,42.731594,-93.9169993333333
50543,Gowrie,Webster,2113,Jamboree Foods,1119 Market St Box 71,42.28057,-94.289457
50543,Gowrie,Webster,5141,Casey's General Store,1131 Market St,42.28056,-94.29048425
50548,Humboldt,Humboldt,4319,Fareway Stores,710 First Ave N,,
50548,Humboldt,Humboldt,2606,Hy-Vee Wine and Spirits,1011 13th St N,42.7333905,-94.2271165
50548,Humboldt,Humboldt,5285,Crossroads of Humboldt,411 13th St,42.6507706666667,-94.2116786666667
50548,Humboldt,Humboldt,4319,Fareway Stores,1700 10th Ave N,,
50554,Laurens,Pocahontas,5005,Laurens Food Pride,410 W Main St,42.846725,-94.853219
50554,Laurens,Pocahontas,3616,Laurens Food Pride,410 W Main St,42.846725,-94.853219
50554,Laurens,Pocahontas,4542,Casey's General Store,520 W Main St,42.846771,-94.855561
50563,Manson,Calhoun,4583,Kum & Go,208 Main St,42.517855,-94.534532
50563,Manson,Calhoun,3876,Affiliated Foods Of Manson,1101 Main St Po Box 535,42.530636,-94.534319
50563,Manson,Calhoun,5157,Kimmes Manson Country Store,208 Main St,42.517855,-94.534532
50563,Manson,Calhoun,5464,Heartland Markets,1101 Main St,42.530636,-94.534319
50563,Manson,Calhoun,5509,Heartland Market,1101 Main St,42.530636,-94.534319
50569,Otho,Webster,3845,Otho Convenience and Food,210 N Hwy,42.42290975,-94.15060825
50574,Pocahontas,Pocahontas,3783,Dyno's Wine and Spirits,14 1/2 E Elm,42.7326064,-94.667391
50575,Pomeroy,Calhoun,4465,HOME TOWN FOOD ON 4,714 S E St,42.542993,-94.678054
50579,Rockwell City,Calhoun,4905,South Side Grocery,319 Court St,42.394636,-94.632453
50579,Rockwell City,Calhoun,3492,Jubilee Foods,319 Court St,42.394636,-94.632453
50579,Rockwell City,Calhoun,4586,Kum & Go,730 High St,42.39872,-94.638843
50579,Rockwell City,Calhoun,5159,Kimmes Rockwell City Country Store,730 High St,42.39872,-94.638843
50579,Rockwell City,Calhoun,5377,Casey's General Store,627 High St,42.398728,-94.637172
50579,Rockwell City,Calhoun,5461,Heartland Market,319 Court St,42.394636,-94.632453
50579,Rockwell City,Calhoun,5492,Heartland Market,319 Court St,42.394636,-94.632453
50581,Rolfe,Pocahontas,4865,Rolfe Area Market,412 Garfield St,42.814369,-94.527889
50581,Rolfe,Pocahontas,5048,Rolfe Area Market,412 Garfield St,42.814369,-94.527889
50581,Rolfe,Pocahontas,5503,Rolfe Area Market,412 Garfield St,42.814369,-94.527889
50583,Sac City,Sac,5010,Sac City Food Pride,106 S 16th St,42.422404,-95.002637
50583,Sac City,Sac,2200,Sac Liquor Store,619 E Main St,42.421341,-94.974011
50583,Sac City,Sac,3915,Sac City Food Pride,106 S 16 St,42.422568,-95.002635
50583,Sac City,Sac,5304,Crossroads of Sac City,210 Hwy 20,42.421735,-94.920951
50583,Sac City,Sac,5256,Casey's General Store,1304 Main St W,42.422724,-94.999958
50585,Sioux Rapids,Buena Vista,3964,Sioux Food Center of Sioux Rapids,621 Hwy 71,42.8888654,-95.1526736
50585,Sioux Rapids,Buena Vista,4532,Casey's General Store,720 Hwy 71,42.887411,-95.152949
50588,Storm Lake,Buena Vist,5326,Als Liquor,215 W Milwaukee Ave,42.647492,-95.202405
50588,Storm Lake,Buena Vista,2290,Al's Liquors Unlimited,215 W Milwaukee,42.647492,-95.202455
50588,Storm Lake,Buena Vista,2576,Hy-Vee Wine and Spirits,1250 N Lake St,42.6532865,-95.200758
50588,Storm Lake,Buena Vista,4163,Fareway Stores,731 Seneca St,42.6465845,-95.196852
50588,Storm Lake,Buena Vista,3855,Dyno's Wine and Spirits,1201 1/2 Lakeshore Dr,,
50588,Storm Lake,Buena Vista,3749,Wal-Mart 1526,1831 Lake Ave Nw,42.6632775,-95.2007335
50588,Storm Lake,Buena Vista,5028,Midtown Liquor,1100 E 5th St,42.644563,-95.186938
50588,Storm Lake,Buena Vista,4758,Midtown,1100 E 5th St,42.644563,-95.186938
50588,Storm Lake,Buena Vista,5067,One Stop Liquor,1101 N Lake Ave,42.651369,-95.200761
50588,Storm Lake,Buena Vista,4210,Sichanh Liquor Store,812 Flindt Dr,42.6457625,-95.1891201666667
50588,Storm Lake,Buena Vista,4966,Midtown,1100 E 5th St,42.644563,-95.186938
50588,Storm Lake,Buena Vista,4737,Walgreens,800 Lake Ave,42.647103,-95.200778
50588,Storm Lake,Buena Vista,4918,Northwest Petroleum,6087 Hwy 110 S,42.620494,-95.239661
50588,Storm Lake,Buena Vista,4778,Casey's General Store,825 Fundt Dr,,
50588,Storm Lake,Buena Vista,3812,Oasis Liquor,6087 Hwy 110 S,42.620494,-95.239661
50588,Storm Lake,Buena Vista,4965,Pronto,6087 Hwy 110 S,42.620494,-95.239661
50590,Swea City,Kossuth,4650,Loofts on 9 Liquor Here or Liquor Th,202 W 4th Ave,43.38495925,-94.30870425
50590,Swea City,Kossuth,4650,Loofts on 9 Liquor Here or Liquor There,202 W 4th Ave,43.38495925,-94.30870425
50595,Webster City,Hamilton,2602,Hy-Vee Food Store,823 2nd St,42.469466,-93.825486
50595,Webster City,Hamilton,4294,Lena's Liquors,1544 Superior St,42.46212,-93.815849
50595,Webster City,Hamilton,4445,Kum & Go,1102 2nd St,42.469524,-93.831462
50595,Webster City,Hamilton,4133,Mccoy's 1447,1447 2nd St,42.469614,-93.83996925
50595,Webster City,Hamilton,4451,Kum & Go,1803 Superior St,42.459531,-93.815845
50595,Webster City,Hamilton,4235,Fareway Stores,942 2nd St,42.469488,-93.827718
50595,Webster City,Hamilton,5297,Yesway Store,1803 Superior St,42.459531,-93.815845
50595,Webster City,Hamilton,5296,Yesway Store,1102 2nd St,42.469524,-93.83146175
50595,Webster City,Hamilton,5387,Casey's General Store,700 Superior St,42.468796,-93.815852
50595,Webster City,Hamilton,5430,Hiway 20 Liquor & Tobacco,1345 2nd St S,42.469587,-93.837409
50597,West Bend,Kossuth,2475,"Private Cellar, Inc.",206 2nd Ave Ne,42.9629466666667,-94.4429983333333
50598,Whittemore,Kossuth,4574,ThuLords,413 Broad St,43.06357,-94.42294
50598,Whittemore,Kossuth,5457,ThuLords,405 Broad St,43.063499,-94.422564
50601,Ackley,,3591,Ackley Super Foods,526 Main St,42.5541581666667,-93.0552235
50601,Ackley,Hardin,4415,KUM & GO,420 Sherman St,42.55672925,-93.0568105
50601,Ackley,Hardin,5491,Ackley Superfoods,526 Main St,42.554159,-93.055216
50601,Ackley,Webster,3591,Ackley Super Foods,526 Main St,42.5541581666667,-93.0552235
50602,Allison,Butler,4571,Casey's General Store,100 Cherry St,42.745202,-92.790457
50602,Allison,Butler,4700,J & C Grocery,306 N Main,42.75312225,-92.795135
50602,Dumont,Butler,4584,J & C Grocery,611 Main St,42.75170075,-92.928552
50603,Alta Vista,Chickasaw,3534,A. V. Liquor,207 S Hilltop Ave,43.197271,-92.411865
50606,Arlington,Fayette,2498,Charley's Quik Shop,910 Main St,42.75110375,-91.67485375
50606,Arlington,Fayette,5370,Pit Lane Convenience Stores,300 E St,42.745695,-91.666012
50606,Arlington,Fayette,5498,6 Corners Gas & Grub,300 E St,42.745695,-91.666012
50613,Cedar Falls,Black Hawk,4988,Happy's Wine & Spirits,5925 University Ave,42.512766,-92.4293484
50613,Cedar Falls,Black Hawk,2638,Hy-Vee Wine and Spirits,5925 University Ave Ste A,42.512766,-92.429371
50613,Cedar Falls,Black Hawk,3769,Wal-Mart 0753,525 Brandilynn Blvd,42.48504175,-92.44037075
50613,Cedar Falls,Black Hawk,2572,Hy-Vee Food Store,6301 University,42.512778,-92.4342395714286
50613,Cedar Falls,Black Hawk,4958,Five Corners Liquor & Wine,809 E 18th St,42.5214,-92.436845
50613,Cedar Falls,Black Hawk,2106,Hillstreet News and Tobacco,2217 College,42.51728825,-92.4557975
50613,Cedar Falls,Black Hawk,2835,CVS Pharmacy,2302 W First St,42.5399625,-92.4729651666667
50613,Cedar Falls,Black Hawk,3995,Barmuda Distribution,6027 University Ave Ste 100,42.512768,-92.4304328
50613,Cedar Falls,Black Hawk,4932,B and B West,3105 Hudson Rd,42.5092621666667,-92.4658413333333
50613,Cedar Falls,Black Hawk,4959,Bani's,2128 College St,42.518018,-92.455801
50613,Cedar Falls,Black Hawk,4147,Fareway Stores,214 N Magnolia Dr,42.53902,-92.474697
50613,Cedar Falls,Black Hawk,4080,Five Corners Liquor and Win,809 E 18 St,42.521427,-92.437189
50613,Cedar Falls,Black Hawk,4914,Prime Mart,2728 Center St,42.561054,-92.455972
50613,Cedar Falls,Black Hawk,4119,Target Store T-2526,214 Viking Plaza Dr,42.4815628333333,-92.4435591666667
50613,Cedar Falls,Black Hawk,3878,Liquor and Tobacco Outlet,2128 College St,42.518018,-92.455801
50613,Cedar Falls,Black Hawk,4631,Thunder Ridge Ampride,2425 Whitetail Dr,42.539967,-92.47513725
50613,Cedar Falls,Black Hawk,4875,Bani's,307 Main St,42.535592,-92.445477
50613,Cedar Falls,Black Hawk,4035,B and B West,3105 Hudson Rd,42.509207,-92.465829
50613,Cedar Falls,Black Hawk,4907,Prime Mart,2323 Main St,42.516198,-92.44586
50613,Cedar Falls,Black Hawk,4723,Walgreens,2509 Whitetail Dr,42.5403813333333,-92.4761368333333
50613,Cedar Falls,Black Hawk,4078,Prime Mart 4,2323 Main St,42.516198,-92.44586
50613,Cedar Falls,Black Hawk,4581,Prime Mart,2728 Center St,42.561054,-92.455972
50613,Cedar Falls,Black Hawk,4590,Casey's General Store,601 Main St,42.532963,-92.445512
50613,Cedar Falls,Black Hawk,5426,Prime Mart 2,2728 Center St,42.561054,-92.455972
50613,Cedar Falls,Black Hawk,5475,Great Wall,2125 College St #D,42.518006,-92.455801
50613,Cedar Falls,Black Hawk,5484,Casey's General Store,1225 Fountains Way,,
50616,Charles City,Floyd,4321,Fareway Stores,210 11th St,43.052712,-92.674449
50616,Charles City,Floyd,5121,Liquor Beer & Tobacco Outlet,1908 Clark St,43.0591615,-92.66193775
50616,Charles City,Floyd,2664,Hy-Vee C-Store,1003 Kelly St,43.066257,-92.674231
50616,Charles City,Floyd,2578,Hy-Vee,901 Kelly St,43.0669528333333,-92.6754781666667
50616,Charles City,Floyd,4144,"Liquor, Beer and Tobacco Outlet",1908 Clark St,43.059133,-92.66188
50616,Charles City,Floyd,4812,Liquor Beer & Tobacco Outlet,1908 Clark St,43.059133,-92.66188
50616,Charles City,Floyd,5134,Prime Mart,609 S Main St,43.061014,-92.682538
50616,Charles City,Floyd,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,43.0591525,-92.661919
50619,Clarksville,Butler,4538,K & S Grocery,402 N Main St,42.787434,-92.667833
50619,Clarksville,Butler,4999,Casey's General Store,213 S Main St,42.783193,-92.667759
50619,Clarksville,Butler,5365,"Clarksville Hometown Grocery, Inc.",402 N Main St,42.787434,-92.667833
50621,Conrad,Grundy,4016,Hometown Foods,119 N Main St Po Box 296,42.225148,-92.874589
50621,Conrad,Grundy,4659,Casey's General Store,409 E Center,,
50621,Conrad,Grundy,5337,Hometown Foods- Conrad,119 N Main St,42.225148,-92.874589
50621,Conrad,Grundy,5337,Hometown Foods,119 N Main St,42.225148,-92.874589
50622,Denver,Bremer,3016,Super Valu,200 S State St,42.672008,-92.33724
50622,Denver,Bremer,5007,Brother's Market,1022 Skylar St,,
50622,Denver,Bremer,5181,Casey's General Store,1101 Jefferson St,,
50627,Eldora,Hardin,2628,Hy-Vee Food Store,1616 Edgington,42.3606315,-93.1036445
50627,Eldora,Hardin,4250,Fareway Stores,1232 14th St,42.36104775,-93.10076975
50627,Eldora,Hardin,4455,Kum & Go,2359 Edgington Ave,42.360612,-93.113653
50628,Elma,Howard,4769,Elma Locker and Grocery,100 Grant St,,
50629,Fairbank,Buchanan,3648,Fairbank Food Center,102 4th St N Box 434,42.6394785,-92.0473525
50629,Fairbank,Buchanan,4646,Pronto Market,104 4th St,42.639345,-92.047353
50630,Fredericksburg,Chickasaw,3688,Fredericksburg Food Center,100 W Main St,42.965098,-92.1993442
50630,Fredericksburg,Chickasaw,5367,Casey's General Store,215 W Main St,42.965093,-92.202089
50632,Garwin,Tama,5429,Pronto Market,501 Front St,42.093332,-92.6784275
50634,Gilbertville,Black Hawk,5202,Casey's General Store,115 25th Ave,42.424125,-92.218712
50635,Gladbrook,Iowa,4018,Hometown Foods,310 Second St Po Box 249,42.187653,-92.716422
50635,Gladbrook,Tama,5323,Hometown Foods-Gladbrook,320 2nd St,42.1876536666667,-92.716248
50635,Gladbrook,Tama,5322,Avoca Food Land,212 W Wood St,42.010772,-93.892581
50635,Gladbrook,Tama,5323,Hometown Foods,320 2nd St,42.1876536666667,-92.716248
50636,Greene,Butler,3676,T and M Foods,107 E Traer,42.8958651666667,-92.801922
50638,Grundy Center,Grundy,4572,Grundy Center Family Foods,1400 G Ave,42.36157,-92.782335
50638,Grundy Center,Grundy,3606,Scotty's Liquor Store,804 G Ave,42.361514,-92.774215
50638,Grundy Center,Grundy,4495,Casey's General Store,504 G Ave,42.361494,-92.770411
50638,Grundy Center,Grundy,5206,Brothers Market,1400 G Ave,42.36157,-92.782296
50641,Hazleton,Buchanan,4938,Pronto Market,201 S Main St,42.615382,-91.9055182
50643,Hudson,Black Hawk,5085,New Star Hudson Mart,230 Waterloo Rd,42.408201,-92.452292
50643,Hudson,Black Hawk,4770,Casey's General Store,354 E Eldora Rd,42.40948475,-92.4495345
50643,Hudson,Black Hawk,4931,Hudson Gas Mart,230 Waterloo Rd,42.408201,-92.452292
50643,Hudson,Black Hawk,5526,Randall's Stop N Shop,320 5th St,42.406565,-92.45494
50644,Independence,Buchanan,4148,Fareway Stores,1400 3rd Ave Se,42.4559092,-91.8902822
50644,Independence,Buchanan,3885,Buchanan County Liquor Store,400 E First St,42.46874,-91.89069
50644,Independence,Buchanan,5001,The Music Station,709 First St W,42.46863375,-91.90164975
50644,Independence,Buchanan,3859,Wal-Mart 0750,302 Enterprise Dr Sw,42.450709,-91.892924
50644,Independence,Buchanan,3784,Hartig Drug,200 1st St E,42.4687242,-91.892609
50644,Independence,Buchanan,5368,Casey's General Store,816 1st St W,42.468618,-91.903626
50647,Cedar Falls,Black Hawk,4947,The Music Station,1420 W First St,42.537836,-92.4626263333333
50648,Jesup,Buchanan,4166,Jesup Food Center,1314 7th St,42.469641,-92.062266
50650,Lamont,Buchanan,5516,Quik N Handi III,710 Washburn Ave,42.600544,-91.647575
50651,La Porte City,Black Hawk,3808,Thriftway,300 4th St,42.31597,-92.1902302
50658,Nashua,Chickasaw,4924,Abby Lea's,2757 Charles City Rd,42.95950025,-92.54874175
50658,Nashua,Chickasaw,4809,Abby Lea's,123 Madison St,42.951715,-92.536512
50659,New Hampton,Chickasaw,3766,Kolby's Liquor Store,419 W Milwaukee,43.066629,-92.319884
50659,New Hampton,Chickasaw,4285,Fareway Stores,102 S Water Ave,43.057994,-92.3129042
50662,Oelwein,Fayette,4156,Fareway Stores,102 2nd Ave Se,42.6761096,-91.9105158
50662,Oelwein,Fayette,3584,L and M Beverage,1011 S Frederick M/A Po Bx 572,,
50662,Oelwein,Fayette,4628,Oelwein Bottle and Can Inc.,137 2nd Ave Se,42.67564,-91.910523
50662,Oelwein,Fayette,5180,Oelwein Mart,801 E Charles St,42.678786,-91.902413
50662,Oelwein,Fayette,5199,Super Mart,701 S Frederick Ave,42.669128,-91.913481
50662,Oelwein,Fayette,5456,Oelwein Mart,801 E Charles St,42.678786,-91.902413
50662,Oelwein,Fayette,5455,Super Mart,701 S Frederick Ave,42.669128,-91.913481
50662,Oelwein,Fayette,3584,Pirillo Beverage,1011 S Frederick M/A Po Bx 572,,
50665,Parkersburg,Butler,4110,"Brothers Market, Inc.",706 Hwy 57,42.5703533333333,-92.7845715
50667,Raymond,Black Hawk,5031,New Star Raymond,101 Commercial St,42.466286,-92.219401
50667,Raymond,Black Hawk,5447,New Star Raymond,101 Comerical St,,
50667,Raymond,Black Hawk,5447,New Star,101 Comerical St,,
50669,Reinbeck,Grundy,4396,"Trunck's Country Foods, INC.",606 Grundy Ave,42.325703,-92.601293
50674,Sumner,Bremer,3717,The Liquor Stop,201 W 1st St,42.847479,-92.099221
50674,Sumner,Bremer,5537,Pronto Market,117 W 1st St,42.847481,-92.098713
50675,Traer,Tama,4557,Hometown Foods,420 Second St,42.193386,-92.468086
50675,Traer,Tama,4981,Sinclair Food Mart,206 N Main St,42.196408,-92.465474
50676,Tripoli,Bremer,4670,Guppy's On The Go,600 7th Ave Sw,42.8023746,-92.2642806
50676,Tripoli,Bremer,3554,Dick's Beverage Depot,102 N Main,42.809582,-92.258147
50676,Tripoli,Bremer,5352,Casey's General Store,600 7th Ave,,
50677,Waverly,Bremer,2651,Hy-Vee,1311 4 St Sw,42.7125128,-92.4753968
50677,Waverly,Bremer,3889,Wal-Mart 1005,700 29 St Sw,42.7003236,-92.4793964
50677,Waverly,Bremer,4146,Fareway Stores,220 W Bremer Ave,42.725748,-92.473476
50677,Waverly,Bremer,4203,Liquor and Tobacco Outlet,620 W Bremer Ave,42.725694,-92.47898
50677,Waverly,Bremer,4754,Walgreens,320 W Bremer Ave,42.725721,-92.475049
50677,Waverly,Bremer,5049,Gas N Go,1069 230th St,42.715075,-92.538218
50680,Wellsburg,Grundy,4657,Casey's General Store,308 N Washington,,
50682,Winthrop,Buchanan,4090,Mcelroy's Food Market,135 Madison St,42.473031,-91.732297
50682,Winthrop,Buchanan,4498,Speede Shop,644 220th St,,
50682,Winthrop,Buchanan,5271,McElroy's Food Market,135 Madison St,42.5927025,-91.93348675
50701,Waterloo,Black Hawk,4642,Liquor and Tobacco Outlet,2844 University Ave,42.498321,-92.382928
50701,Waterloo,Black Hawk,4075,Ali's West Side Liquor,919 W 5th St,,
50701,Waterloo,Black Hawk,5155,New Star,1459 Ansborough Ave,42.493091,-92.376863
50701,Waterloo,Black Hawk,4760,Walgreens,111 W Ridgeway Ave,42.469401,-92.357476
50701,Waterloo,Black Hawk,2643,Hy-Vee Wine and Spirits,2126 Kimball Ave,,
50701,Waterloo,Black Hawk,2564,Hy-Vee Food Store,4000 University,42.505197,-92.403843
50701,Waterloo,Black Hawk,3993,New Star Liquor,1625 W 4th St,,
50701,Waterloo,Black Hawk,4683,New Star 3,1459 Ansborough Ave,42.493091,-92.376863
50701,Waterloo,Black Hawk,4050,Five Star Snacks and Liquor,437 Sullivan,42.487326,-92.355915
50701,Waterloo,Black Hawk,4150,Fareway Stores,40 W San Marnan,,
50701,Waterloo,Black Hawk,4036,Five Star Snacks and More,315 Fletcher Ave,42.489119,-92.367142
50701,Waterloo,Black Hawk,5038,Jim's Food,437 Sullivan Ave,42.487326,-92.355915
50701,Waterloo,Black Hawk,5101,New Star,315 Fletcher Ave,42.489119,-92.367142
50701,Waterloo,Black Hawk,4550,NEW STAR 3,1459 Ansborough Ave,42.493091,-92.376863
50701,Waterloo,Black Hawk,5174,Jim's Food,437 Sullivan Ave,42.487326,-92.355915
50701,Waterloo,Black Hawk,5030,New Star,315 Fletcher Ave,42.489119,-92.367142
50701,Waterloo,Black Hawk,4512,Metro Mart,2332 Falls Ave,42.5001442,-92.3764006
50701,Waterloo,Black Hawk,4761,Walgreens,3910 University Ave,42.50499425,-92.40287075
50701,Waterloo,Black Hawk,4218,Liquor and Tobacco Outlet,2844 University Ave,42.498321,-92.382928
50702,Newton,Webster,5116,New Star Mart,702 1st Ave E,41.699435,-93.0455673333333
